suffice it to say[comma] my macbook pro keeps me going with its long battery life and blazing speed.,speed,1
the processor screams[comma] and because of the unique way that apple osx 16 functions[comma] most of the graphics are routed through the hardware rather than the software.,hardware,0
how toshiba handles the repair seems to vary[comma] some folks  indicate that they were charged for even an intial fix[comma] others had the  repair done 5 times.,repair,1
it is not ideal for children because of the temp.,temp,-1
i find myself using the 10-key more than i thought i would.,10-key,1
"the best thing to do is build your own computer[comma] but if u can't company's like dell who allow you to choose the components are better and for the same price you can get a computer who compares to one of apple $2000 systems and if you google ""dell coupons"" you can find codes that take a signifant_ amount off the price.",components,1
the 17 inch screen is very large[comma] but the computer is very light.,17 inch screen,-1
the price was very good[comma] and the product is top quality.,price,1
however[comma] the multi-touch gestures and large tracking area make having an external mouse unnecessary (unless you're gaming).,external mouse,0
overall : poor[comma] features: average[comma] performance: poor[comma] battery life: excellent[comma] price-value: poor,battery life,1
i love the size[comma] keyboard[comma] the functions.,functions,1
i am not much of a computer techie[comma] so i can understand some of_the internal problems[comma] though i do have trend micro as an antiviral program.,antiviral program,0
can't close the 2nd hdd bay since there are brackets you have to break off (even then[comma] it still doesn't shut) that could be a major flaw for the dual hdd user.,hdd bay,-1
sound card is limited though.,sound card,-1
"as a user of a pc[comma] i will will admit that the macbook pro has a better running system in which i found myself ""getting the job done quicker.",running system,1
if you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game[comma] you'd be better off getting a machine aimed at that segment of the market.,game,0
i've also had to have the keyboard replaced at my expense.,keyboard,-1
all of the programs (keynote[comma] pages[comma] numbers) have an option to save your documents as microsoft compatible[comma] which really eliminates the need for the actual.,programs,1
the difference is the toshiba had a lot more memory and hard drive space.,hard drive space,1
speakers too small to be of any real use.,speakers,-1
comfterbale to use light easy to transport.,use,1
typing on the keyboard becomes uncomfortable after extended use due to the sharp edges that your wrists rest on.,keyboard,-1
with awesome graphics and assuring security[comma] it's perfect!,security,1
i love its solid build[comma] light wt and excellent battery life (for now).,build,1
waiting for the i7 was well worth it[comma] great value for the price.,i7,1
it is extremely portable and easily connects to wifi at the library and elsewhere.,connects to wifi,1
temperatures on the outside were alright but i did not track in core processing unit temperatures.,temperatures,0
the fact that you can spend over $100 on just a webcam underscores the value of this machine.,webcam,0
it is a real touchpad[comma] not the toy i saw in other brands.,touchpad,1
i am forever changed and will no longer buy a windows based machine for personal use.,windows,-1
i work in film editing and post production[comma] so i need a laptop that not only has power[comma] but memory and speed as well.,memory,0
when you call tech support you were routed to someone who was in another country and did not know what they were doing.,tech support,-1
"thus[comma] when you carry it at a slanted angle[comma] the screen will ""topple"" or ""slide"" down[comma] if you understand what i mean.",screen,-1
my only issues are: 1) the screen/video resolution won't increase to a higher resolution then 1024 x 60,screen/video resolution,-1
